session,year,country,sentence
39,1984,IRN,"It is catastrophic for the Islamic world that the Soviet Union does not withdraw its troops from Afghanistan, using the pretext of imaginary United States intervention in that country, and that the United States drives Islamic Governments into submission using the scarecrow of communist threat and domination."
39,1984,IRN,We strongly oppose all and every kind of intervention by arrogant Powers in our area and declare the region of the Indian Ocean to be a zone of peace.
39,1984,IRN,United States intervention in Latin America and in Caribbean countries is in violation of all International norms.
39,1984,YMD,We have clearly stated our position and warned against attempts to use these events as a pretext for imperialist militarist intervention in the affairs of the region and to justify the presence of imperialist fleets and bases.
39,1984,YMD,"It continues to resort to all kinds of pressures, international terrorism and covert and overt intervention, military and non-military, against peoples and States."
39,1984,YMD,"We support the efforts of the Contadora Group to establish peace and stability in Central America, free of the influence and interference of the United States in the internal affairs of the region, and call on the United Nations to concentrate its efforts in support of the peoples of the region in their struggle against this intervention."
39,1984,HTI,"First, it would be wrong to think that the strong growth of the rich countries can automatically bring about a revival of the weak economies of the third world, for there are in our regions certain structural deficiencies which prevent the mechanisms of the market from working normally and necessitate the intervention of the public sector and international co-operation."
39,1984,ALB,"The super-Powers want the war to continue, because it serves their plans for military intervention in the Persian Gulf countries and for a worsening of the Middle East crisis."
39,1984,ALB,"The present scenario in the Red Sea greatly resembles and, indeed, appears to be a variation of the scenario prefacing the intervention of the multinational force in Lebanon, and there must be a connection between them."
39,1984,COG,"It is vital for everyone that the deep-rooted causes of those crises should be eliminated and that a climate of peace free from ail threat of intervention or economic coercion, a climate essential to respect for the it of peoples freely to determine their future and to dispose of their resources, should be established in the Caribbean as well as in the Central American sub region."
39,1984,NPL,Only adherence to the will of an overwhelming majority of the international community can help facilitate a fair political solution that will ensure that the Afghan people determine their own destiny without intervention or interference from outside.
39,1984,RWA,"Faced with these handicaps, Rwanda relies above all on the national effort to ensure the development of its economy, but the resources that can be thus mobilized are tragically inadequate given the magnitude of our needs For example, we are compelled to have recourse to intervention by our foreign partners for more than 60 per cent of the finance needed to implement the most important and urgent part of our five-year development plan."
39,1984,YEM,"At the same time, we declare our whole-hearted support for the Lebanese people in its determination to settle its problems by itself, free from external interference or intervention, in such a manner as to safeguard the territorial integrity, independence, sovereignty, stability and effective role of the Arabs in Lebanon."
39,1984,POL,"We condemn the imperialist policy of aggression, destabilization and intervention in Central America."
39,1984,JOR,"The situation has been aggravated by the persistence of some States in ignoring their commitments to the principles of international law and to the provisions of the Charter of the United Nations, in particular, those principles and provisions which prohibit the use or the threat of the use of force and provide instead for the peaceful settlement of disputes, non-intervention in internal affairs, maintenance of good-neighbourly relations, and respect for the sovereignty, independence and territorial integrity of States."
39,1984,GHA,"Ghana cannot condemn foreign intervention in Central America, be it covert or overt, and condone the foreign occupation of Kampuchea and Afghanistan, in persistent defiance of United Nations resolutions."
39,1984,BFA,"Just as we condemned the foreign aggression against the island of Grenada, so we condemn all foreign intervention."
39,1984,BFA,"Thus, we cannot remain silent about the foreign military intervention in Afghanistan."
39,1984,ESP,"Since the beginning of 1983, Spain has been actively supporting the peace initiative of the countries in the Contadora Group and the tireless efforts made to reach a regional agreement based on the principles of non-intervention, non-interference, non-use of force or the threat of force, and real respect for human rights as enshrined by the United Nations."
39,1984,YUG,"My country has always seen the possibility of achieving solutions based on these principles to such current crisis situations as: the Middle East crisis and the realization of the inalienable rights of the Palestinian people, under the leadership of the Palestine Liberation Organization [FLO], its sole and legitimate representative; the final accession to independence by the people of Namibia, under the leadership of the South West Africa People's Organization [SWAPO], its sole and authentic representative; the termination of the war between Iran and lraq; support for the unity and nonaligned status of the Republic of Cyprus; the termination of foreign intervention and interference in Afghanistan, Kampuchea and Grenada, as well as the elimination of the crisis situation and tension in Central America and the Caribbean with the full support of the efforts of the Contadora Group."
39,1984,LUX,"The Soviet military intervention which has continued over the past four and a half years is growing in savagery following an increase m methods used to put an end to popular resistance, particularly by high altitude bombing."
39,1984,LBY,"The United States, which has adopted a position inimical to such unification, must stop its intervention in the Arab world; it must let the Arab nations achieve unity in accordance with their own free will."
39,1984,LBY,"Chad being at the southern border of my country, the unstable situation there is naturally a source of grave concern to us, especially as it was at different times the pretext for foreign intervention and the presence of foreign troops from outside the continent at our border, which gives us grave security problems."
39,1984,LBY,It results from intervention by the United States and that country's failure to respect the right of the peoples of the region to choose their political and economic system without any foreign intervention or pressure.
39,1984,LBY,"But the United Nations, which must face these international problems as a result of acts of imperialist intervention, is confronting a direct threat as a result of the policy of the United States, which continuously and categorically defies this international Organization."
39,1984,LBY,Then the countries that suffer from intervention and terrorism will have to form a wide front against imperialist intervention.
39,1984,LBY,We extend a hand of friendship within the framework of mutual respect and non-intervention in the internal affairs of others.
39,1984,LBY,"As a non-aligned State, we freely determine our own policy and we extend a hand to all peace- loving States—large or small, strong or weak—in order to forge relations of friendship and co-operation devoid of any form of hegemony or intervention."
39,1984,LBY,We seek only friendship and co-operation with those who agree to co-operate with us in the context of mutual respect and non-intervention in the internal affairs of others and within the framework of the purposes of the Charter of the United Nations.
39,1984,JAM,"In other parts of Asia, there are continued problems caused by intervention and foreign occupation."
39,1984,MDV,"My delegation wishes to express its concern over the situation in Afghanistan and Kampuchea, two countries which, in the view of my Government, have been victims of foreign military intervention and invasion."
39,1984,MDV,We express our deepest concern and fully endorse the United Nations resolutions which condemn foreign intervention and call for the withdrawal of foreign forces from those countries.
39,1984,MDV,"It is with alarm, dismay and frustration that we witness the increasing instances of foreign intervention in Africa and Latin America."
39,1984,MDV,"There is no difference, in my opinion, between intervention and interference."
39,1984,HND,"The region must not be subject to exploitation, intervention or servitude."
39,1984,HND,"Our contribution has been aimed primarily at promoting the establishment and development of democratic, pluralistic and participatory systems in the five Central American countries, at establishing a system of regional security based on the reduction and control of armaments and troops, at eliminating the foreign military presence, and at achieving mutual observance of the principle of non-intervention."
39,1984,HND,"We will not tolerate use of the Contadora initiative to conceal the madness of the arms race, or the preparation of campaigns of domination, or terrorism and sabotage, or intervention, or trafficking in arms."
39,1984,HND,"Subsequently, on 25 March 1982, the Commandant again stated that Nicaragua had called for a meeting of the Security Council, given the ""imminence"" of intervention in Central America, since ""events painted a picture which made it clear that intervention was on the way""."
39,1984,HND,"Once again, on 3 February 1984, the representative of Nicaragua stated in the Security Council13 that a war between Honduras and Nicaragua was being provoked by the United States to justify intervention."
39,1984,HND,We appeal to all free nations to repudiate the barbarous foreign intervention in those suffering regions of the world.
39,1984,BGD,"Bangladesh is deeply committed to the Charter of the United Nations and to the principles of sovereign equality of States, territorial integrity, the non-use of force, non-interference and non-intervention in the internal affairs of other States, the right of every nation to self-determination and the peaceful settlement of disputes."
39,1984,BGD,"It is our conviction that the peoples of Afghanistan and Kampuchea should be allowed to determine their destiny without outside interference and intervention, and this is possible only with the total and unconditional withdrawal of all foreign forces from their territories."
39,1984,DDR,Hegemonist intervention in the region must be ended.
39,1984,DOM,One of the sustaining pillars of Dominican foreign policy is non-intervention in the internal affairs of other States.
39,1984,DOM,"However, we consider that non-intervention is closely linked to another cardinal principle of international life: the self-determination of peoples."
39,1984,ARG,"Thus, in accordance with the policy which had been developed previously by President Hipolito Yrigoyen, another of my predecessors, President Arturo Frondizi, said in 1961, at the sixteenth session of the General Assembly: ""invariably, with exemplary consistency, Argentina’s international policy has been based on the three fundamental principles of international life—the legal equality of States, non-intervention in domestic affairs, and the self-determination of peoples."
39,1984,ARG,"We have opposed foreign intervention and any kind of pressure, whether political, economic, legal or ideological, by one nation upon another."
39,1984,COL,"That is why we strongly reject interference or military intervention by one country in the affairs of another, whether in Afghanistan, Kampuchea or Namibia, in Mozambique, Angola or Chad, in Nicaragua, El Salvador or Honduras."
39,1984,BLZ,We support peaceful solutions and adhere to the principle of non-intervention in conflict situations.
39,1984,BLZ,"On the international scene, our policies of peaceful coexistence, good neighbourliness, non-interference and non-intervention in the internal affairs of other States, nonviolence and the peaceful settlement of disputes are aimed at promoting international peace, security and cooperation among nations."
39,1984,ETH,"This minority considers aggression, intervention and war as legitimate instruments to realize its obnoxious policy."
39,1984,BDI,"Recourse to the threat or use or force, military intervention, interference in the internal affairs of States have become everyday practice, in violation of the purposes and principles of the Charter of the United Nations."
39,1984,BDI,"That is the only way to restore peace and stability in the region and avoid foreign intervention and the internationalization of the conflict, which could only increase the suffering of the peoples involved."
39,1984,GAB,"South Africa must prove to the international community its desire to put an end to its despicable policy of apartheid and establish with its neighbours and the rest of the world relations based on mutual respect, non-interference and non-intervention."
39,1984,GAB,"All States of the region must embark upon a dialogue leading to a settlement of their disputes and the establishment of lasting peace and stability, as well as the elimination of interference, threats of intervention and the hegemonistic designs of outside Powers."
39,1984,GAB,"Finally, my delegation favours a political settlement of the question of Afghanistan on the basis of the withdrawal of foreign troops, full respect for its independence, sovereignty and territorial integrity, and strict observance of the principles of non-intervention and non-interference."
39,1984,TUN,"These local conflicts are indeed running sores which threaten the peace and security of the regions in question, thus opening the way for foreign intervention and super-Power rivalry."
39,1984,IDN,The current tendency to resort to military solutions in pursuit of questionable interests has seriously eroded the principles of non-interference and non-intervention and has led to the imposition faits accomplis.
39,1984,IDN,"Without it, the nationalist forces of the Coalition Government of Democratic Kampuchea, under the inspired leadership of Samdech Norodom Sihanouk, will have no choice but to continue their legitimate struggle against foreign intervention and occupation."
39,1984,IDN,"The alternative would be the persistence of foreign intervention, instability and turmoil in Southeast Asia."
39,1984,AGO,"We repeat the question: how long will the peoples and Governments that cherish peace and justice have to wait for the adequate bodies existing within the United Nations truly to meet their responsibilities and firmly take the most effective measures—which, by the way, are available to them— with regard to those who violate the fundamental principles of the Charter; carry out colonial wars and foment aggression of every kind, directly or indirectly, against States which take independent and progressive positions; practise economic plundering in the underdeveloped countries and persist in preventing the gradual bridging of the gap between the wealthy or developed countries and the poor or underdeveloped countries; deliberately hinder the serious efforts made by the socialist countries and the progressive and democratic forces to achieve detente, general and complete disarmament, a comprehensive ban on the manufacture and use of weapons of mass destruction, especially nuclear weapons; encourage the arms race, thus assuring fantastic profits for their military consortia and leading to growing increases in military budgets and expenditures; multiply the carrying out of huge military manoeuvres intended to intimidate or even to commit aggression against certain peoples or States; do not respect the relevant resolutions or decisions of the General Assembly and the Security Council, the Movement of Non-Aligned Countries and the Organization of African Unity [OAU] undermine the authority and the efforts of the Secretary-General in carrying out his lofty responsibilities by failing to provide him with the necessary means; threaten international peace and security by military intervention and illegal occupation of territories, by interference in the internal affairs of other States and by not respecting the principle of non-recourse to force and of the settlement of disputes by negotiations? 11."
39,1984,AGO,"With regard to the situation prevailing in Chad, we feel that it is for the Chadian people to resolve their own problems without any foreign military interference or intervention."
39,1984,AGO,"Central America has been undergoing extremely alarming developments as a result of the threats and military intervention of the United States Administration, notably in Nicaragua and El Salvador, What is needed in this region is a search for peace through a negotiated political solution."
39,1984,AGO,"We also reaffirm our support for the efforts of the Indo-Chinese countries to ensure peace and stability in South-East Asia without any foreign intervention, and for a constructive dialogue among the parties to the conflict."
39,1984,URY,"In this perspective, the protectionism of the industrialized countries and their intervention in international markets with subsidized products constitute a very serious development, which adversely affects the developing countries not only at the economic level but also in the social context."
39,1984,URY,"In particular, it is necessary that we abide strictly by the principles of non-intervention, self- determination and the peaceful settlement of disputes."
39,1984,URY,We wish to emphasize most strongly the need for strict observance of the principle of non-intervention.
39,1984,URY,"In view of the present state of international relations, it is deplorable that intervention in the internal affairs of other States not only has assumed a variety of more or less sophisticated forms but also occurs with such frequency that it has become the hallmark of our times, to the detriment of those countries which are most vulnerable, with destabilizing consequences of serious proportions."
39,1984,URY,"The gravity and intensity of the economic, social and political crisis affecting the vast majority of the peoples of the world has encouraged those who are stepping up their acts of intervention."
39,1984,URY,"The powers of the International Court of Justice should be increased, making its intervention mandatory in certain cases."
39,1984,THA,"Moreover, it will only lead to more bloodshed, regional tension and external intervention."
39,1984,THA,"Having undergone some internal dissension, Afghanistan fell prey to foreign intervention and naked armed aggression."
39,1984,THA,"The Thai delegation reaffirms its full support for the repeated calls by the C nation of the Islamic Conference, the Movement of Non-Aligned Countries and the General Assembly for the immediate and total withdrawal of foreign forces from Afghanistan, in order to allow the Afghan people to exercise their right to self-determination, free from outside intervention, subversion, coercion or constraint of any kind."
39,1984,GMB,"My country reaffirms its position that the reunification of the two Koreas can be achieved only through peaceful and genuine dialogue between the two parties, without external intervention."
39,1984,ECU,"Ecuador's sense of universality demands defence of the principles of non-intervention, the self- determination of peoples, the peaceful settlement of disputes, respect for ideological pluralism and human rights, and the rejection of all forms of intervention, aggression, colonialism and the acquisition of territory by force."
39,1984,ECU,"Similarly, Ecuador rejects any form of violence, destabilization of States, intervention or deployment of forces of any foreign origin in Central America."
39,1984,IRQ,"As a result, during the past months the Gulf area has known insecurity, uncertain navigation and escalation of the risks of foreign military intervention in the region's affairs."
39,1984,CMR,"The security and independence of many States have been threatened by interference in their internal affairs, military intervention and attempts to impose different social systems."
39,1984,CMR,"In the face of these dangers besetting the world, there is a need to bring about global solutions, while taking action, as a matter of urgency, to halt the arms race, to put a brake on the use of force, to prevent intervention and interference in the internal and external affairs of sovereign States, and to co-ordinate efforts to free peoples from colonial oppression and foreign domination."
39,1984,LAO,The overt armed intervention by the extreme right- wing Thai reactionaries along the border between Thailand and Kampuchea to save the genocidal Pol Pot clique and the other Khmer reactionaries from their total defeat was also the most serious event to have occurred over the past five years; and the fact that they have sent in regular troops to commit acts of aggression and occupy three areas of Laos is the most serious occurrence since the creation of the Lao People's Democratic Republic.
39,1984,SUR,Much progress in these areas can be attributed to his personal intervention in most delicate situations.
39,1984,SUR,The Republic of Suriname consistently adheres to the principles of non-interference and non-intervention in the internal affairs of other States.
39,1984,SUR,"The people of the region, like others, want the right freely to determine their own future in peace and security, free from any outside interference or intervention."
39,1984,SUR,"My delegation also hopes that the Caribbean region will remain a zone of peace in which the peoples of that region can exercise their right to self- determination, free from any outside interference and intervention."
39,1984,SUR,"I wish to reiterate the view of the Government of the Republic of Suriname that non-intervention in the internal affairs of other States is an essential condition for peace between nations, a principle which, unfortunately, is too often disregarded."
39,1984,SLV,"This is a task which we must undertake so that the action of democratic countries may be carried out with confidence and in support of our struggle to achieve real democracy in our country; in support of our desire for the juridical equality of States, non-intervention in the internal affairs of States, and the self-determination of peoples; in support of our vigorous opposition to foreign interference and any kind of political, economic, juridical or ideological pressure exerted by one nation upon another."
57,2002,AGO,"Angola advocates a new regional order of peace, security, cooperation and development, to be based on respect for sovereignty and territorial integrity, non-intervention in the internal affairs of other States, democratic values and respect for human rights."
57,2002,PRK,The modern history of Korea serves as a clear illustration of the high price paid and the great sacrifices made in succumbing to foreign intervention and relying on outside forces.
57,2002,VNM,"The Organization must enhance its efforts to help resolve protracted conflicts, especially those in the Middle East, by peaceful means and free from intervention and imposition."
57,2002,BRB,"For Barbados, as for all small States, the doctrine of non-intervention is of paramount importance for our survival."
57,2002,DEU,"Have all economic and political means of pressure been truly exhausted? What consequences would military intervention have? What would it mean for regional stability? What effect would it have on the Middle East conflict? Are there new, concrete findings and facts? Does the situation as assessed justify the taking of a great risk, namely, taking responsibility for peace and stability in the entire region for years or even decades to come? Would such action gain the consent of the Arab neighbours? What consequences would it have for the continuation of the global coalition against terrorism? In the face of these open questions, we feel deep scepticism with regard to military action and thus hold to our approach."
57,2002,SMR,"Yet, any action, including military intervention as a last resort, would in any case require the consensus and authorization of the United Nations."
57,2002,ROU,"This is a fundamental element of conflict prevention, but early warning and early intervention by the international community are not enough."
57,2002,CAN,"Its landmark report, entitled `The Responsibility to Protect', has shifted the parameters of the debate from divisions over intervention toward agreement on the responsibility of a State to protect its people."
57,2002,LUX,"Faced with violence and hate, non-intervention and keeping one's distance are not real options."
57,2002,NAM,"Furthermore, in Sierra Leone the machine guns, with their staccato sound, have fallen silent, thanks to the intervention of the international community in the conflict in that country."
57,2002,CPV,It is crucial that the United Nations strengthen its intervention and coordination capacities in international cooperation to promote economic and social development as the guarantee of a climate of peace and security throughout the world.
57,2002,AND,"Will there be intervention in Iraq, will there be more attacks in America, in Europe, or elsewhere? What will the future bring? I ask these questions as Foreign Minister of the Principality of Andorra."
57,2002,CAF,"How else is one to understand the silence of the international community and the international financial institutions in the face of calls for intervention and of Security Council resolutions following on the reports of the Secretary-General since the notorious date of 20 May 2000, and despite the appeals of the Organization of African Unity — now the African Union — the Community of Sahel-Saharan States and the Central African Economic and Monetary Community? And yet, our country has come a very long way with respect to good governance — that fetishistic word! — in politics, economics and finance."
57,2002,BOL,I cannot conclude this intervention without reaffirming that recovering our status as a country with a coastline on the Pacific Ocean constitutes an important factor of our foreign policy.
57,2002,AZE,"Azerbaijan, which remains committed to a peaceful settlement of the conflict and to interaction with the OSCE and its Minsk Group, sees an urgent need for a new and resolute intervention by the Security Council, which so far has not used its potential effectively to contribute to the settlement of the Armenian-Azerbaijani conflict."
57,2002,IRN,"We oppose any unilateral measures or military intervention in Iraq, we underline the central role of the United Nations in that regard, and we hold that it is up to the people of Iraq to determine their own future through democratic means."
57,2002,GUY,"To what extent can equality be achieved in a system of skewed economic and military power? Will sovereignty ever subject itself to the imperatives of the global good? How can trustworthy procedures be found for international intervention in situations characterized by the threat of collapse of national social and economic structures? What more can be done so that the current international trading system is beneficial for all States, not for only a select few? How can the policies of the Bretton Woods institutions be made more responsive to the concerns and needs of the developing countries in particular? I know that there are no easy answers to these questions."
57,2002,LIE,"When the United Nations is called upon to uphold the rule of law, it must, of course, ensure first and foremost the legality of its own actions in all areas and, in particular, when it comes to armed action and intervention."
57,2002,PRY,"Who would have thought, when this Organization was founded more than 50 years ago, that at this current General Assembly session we would be extending a welcome in the United Nations to two new Member States: Switzerland, a State that has always held its place and played its role in history and on the international scene; and Timor-Leste, whose birth we witnessed just a few months ago, thanks to a large extent to United Nations intervention? Nor could we have imagined just a few decades ago that this year we would have witnessed one of the most important and 2  anticipated events in the area of human rights  that is, the establishment of the International Criminal Court."
57,2002,SVN,The principle of humanitarian intervention is the beginning of an important process of implementing global ethics in the governance of this globalized and increasingly interdependent world.
57,2002,GBR,"Now, thanks to United Nations and British intervention to end that decade-long civil war, people are returning home and rebuilding their shattered lives."
57,2002,MYS,"In this regard, we welcome the decision of the United States to work with the United Nations to address this issue rather than pursue a unilateral policy of military intervention."
57,2002,MYS,"The international community cannot be made to assume that military intervention against Iraq, in pursuit of both disarmament and regime change, is inevitable and that the United Nations is being engaged only as a matter of course."
57,2002,BHR,The oppression to which the Palestinian people are subjected and the ongoing situation that threatens security and peace in the Middle East and the world require immediate intervention by the Security Council and the international community to stop Israeli practices against the Palestinian people and to reactivate the Arab peace initiative at the regional and international levels.
57,2002,TZA,Another important area where the intervention of the developed countries is essential is debt relief.
27,1972,FJI,"It is significant that these peaceful and constructive developments have taken place outside the aegis of this Organization, We are convinced that the United Nations pan at times best serve the cause of world peace and security by not venturing into areas where its intervention may not be helpful."
27,1972,LBY,"One sure consequence will be the assertion that Asia belongs to the Asians and that the future of its peoples lies in self- determination, free from foreign intervention, which has so long sown the seeds of discord and dissension on that troubled continent."
27,1972,IRQ,"Our people calls for the full and immediate withdrawal of United States forces from IndoChina, in order to enable its peoples to exercise their right to self-determination and to express their will freely without foreign intervention."
27,1972,BEN,"Thus, on its own initiative, Korea has found its own path towards reunification without foreign intervention thanks to the wisdom and determination of its leaders."
27,1972,RWA,"For its part, my Government, anxious to ensure this policy of good neighborliness, abides by the principle of non-intervention in the domestic affairs of other countries."
27,1972,TCD,"Indeed, apart from observing the principles of the San Francisco Charter, my country makes it a fundamental rule of its foreign policy to foster understanding among all peoples of the world on the basis of absolute respect for human rights, equality of States and non-intervention in the internal affairs of other countries."
27,1972,TCD,"In fact, these wars are no longer the exclusive affair of the parties directly concerned and confronting each other, but derive their causes from ideological intervention and a desire for hegemony."
27,1972,HND,"Economic or political colonialism, with domination by the metropolitan country and partial or total submission on the part of the colonies, is nothing more than a manifestation of imperialism, intervention or conquest."
27,1972,SEN,"Without further delay the United Nations must echo the words of President Senghor, who stated recently: ""It is time for weapons to be silent in VietNam as well as in the Middle East so that a just and durable peace may come, based upon the self-determination of peoples, without foreign intervention."
27,1972,SOM,It is particularly noteworthy that one of these principles is the desire to avoid all foreign interference or intervention by foreign forces.
27,1972,POL,"In our opinion, conditions have now been created in Europe for the establishment of a system of commitments to safeguard the inviolability of existing frontiers and ensure respect for the territorial integrity of all States, the non-use of force and the elimination of the threat of its use in inter-State relations, while confirming the principles of the equality and sovereignty of States and non-intervention in the internal affairs of other States."
27,1972,MEX,"A document of universal legal validity such as the one Mexico has suggested to the community of nations will test the readiness of the powerful countries to put into practice true international solidarity which, resting on the principles of the sovereign equality of States, non-intervention and the self-determination of peoples, and governed by binding legal rules, could become the best instrument to achieve and consolidate stable and lasting peace."
27,1972,ROU,"The Romanian Government resolutely demands that the flames of war in IndoChina be extinguished, that United States intervention against the heroic VietNamese people cease, that the bombings and other military actions stop and that United States troops be totally withdrawn, so as to enable this people, as well as the Cambodian and Laotian peoples, freely to solve their problems without any outside interference."
27,1972,TZA,An immediate end must also be put to the United States intervention in the affairs of Cambodia so that that traditionally non-aligned country can be allowed to pursue its progressive policies of peace and neutrality in complete freedom and security.
27,1972,TZA,It is the view of the Tanzanian delegation that it is now more necessary than ever before for this Organization to respond favorably to these developments by putting an end to all foreign intervention in Korea.
27,1972,MMR,"I cannot help also mentioning that elsewhere in Asia significant movements are under way to secure the recognition of and respect for the Indian Ocean as a zone of peace, and the South-East Asian region as a whole as a zone of peace, freedom and neutrality free from any form or manner of intervention by outside Powers."
27,1972,MMR,The continued rivalry and intervention of outside Powers in the States of IndoChina still threaten the peace and security of the South-East Asian region.
27,1972,MMR,"This intervention has resulted only in untold suffering, the loss of countless lives and massive material destruction."
27,1972,ALB,"True peace and security in Europe are inconceivable as long as quite near Europe in the Middle East open aggression and unprecedented imperialist intervention continue; as long as, in the south of the continent in the Mediterranean basin, aggression is increasing by dint of the presence of the aggressive fleets of the United States and the Soviet Union and their military naval bases."
27,1972,ALB,"World public opinion has severely condemned the barbarous and inhuman acts of the American army, insistently demanding that an end be put forthwith to United States armed intervention, that American soldiers immediately leave South Viet-Nam and the IndoChinese peninsula and that the VietNamese people be left free to settle its own national problems, without any foreign interference and in accordance with its own wishes."
27,1972,MRT,"Independent reunification means without any foreign intervention, but peaceful reunification also through the withdrawal of foreign troops stationed in South Korea, whose presence is not likely to create a peaceful climate in which the talks now taking place between the two parties can usefully proceed."
27,1972,MRT,My delegation deeply regrets that the* General Assembly did not take the opportunity offered to it of contributing to the solution of a painful problem whose existence is due essentially to political and military intervention by the United Nations.
27,1972,COG,"The impotence of the United Nations in the face of this crime brings a bitter smile to the lips of our peoples, who have not forgotten, and can never forget, that at the time we were gaining our independence we saw the United Nations transport its troops to certain parts of Africa, not to establish the peace that was desired, but to engage in active intervention in the domestic affairs of our peoples."
27,1972,COG,"The powers of the United Nations in this Territory should be guaranteed by an international armed force which can enable the Namibian people to create, free from any foreign intervention, the conditions suitable for the exercise of its right to self-determination in unity and not in an ethnic and racial federalism which the South African racists would like to have and, as we know, they have already installed the black populations on the least desirable land."
27,1972,COG,"The People's Republic of the Congo endorses the following plan as it was enunciated by the South West Africa People's Organization: first, if on 15 September 1972 the Pretoria regime has not committed itself definitely to withdraw its administration from Namibia and has not made arrangements for that withdrawal; secondly, if South Africa does not demonstrate without ambiguity that it is prepared to recognize the right of the people of Namibia to independence as a single national entity; and thirdly, if South Africa does not commit itself clearly to recognize the political, civil, economic, social and cultural right of the Namibian people freely to determine their future without foreign intervention, then it will be useless to pursue any other form of contacts between the Secretary-General of the United Nations and the racists of Pretoria."
27,1972,BDI,"All measures or economic or political pressures from the outside, prejudicial to those rights, constitute a flagrant violation of the principles of self-determination and non-intervention in the internal affairs of other States."
27,1972,NPL,We have always maintained that all the parties concerned in Indochina must find a political solution for the settlement of their problems through peaceful negotiations and that the countries of Indochina should be able to decide their ultimate destiny without any foreign intervention.
27,1972,DZA,"Can we merely speak of violence without thinking first of the situation in the IndoChinese peninsula? There, American intervention has reached unprecedented intensity and dimensions."
27,1972,DZA,"By encouraging the process which is now under way the United Nations will undoubtedly recover its prestige, tarnished during the quarter of a century during which it has served as a disguise for the intervention of the imperialist American forces and their allies."
27,1972,PER,"The Revolutionary Government of Peru considers that in the case of Viet-Nam no matter what solution may be considered to end the war, it will obviously have to be based upon the exclusion of intervention by other countries, so that the people of Viet-Nam will thus be able to exercise its right to self-determination."
27,1972,VEN,"In this connexion, in my intervention before this Assembly at the twenty-fifth session I stated that: • ""In ordinary language violence is often confused with force."
27,1972,AFG,Afghanistan has always supported a solution of the question of Viet-Nam-and of all Indochina based on the decisive role of the will of the peoples of the area themselves in determining their own destiny without any foreign intervention.
27,1972,CRI,"The political regime that would arise from the settlement could be no worse than the brutal bloodletting and destruction that the VietNamese have suffered for decades, in large measure because of foreign intervention."
27,1972,KWT,"May I express the satisfaction of the Government of Kuwait with the encouraging developments in the negotiations for the reunification of North and South Korea? Kuwait, which is opposed to the partition of any country and which steadfastly upholds the principle of non-intervention in the domestic affairs of other States, sincerely hopes that the reunification of Korea will be achieved peacefully and without foreign interference and that all foreign troops will be withdrawn from Korea."
27,1972,HTI,"Almost 18 months ago President Duvalier inaugurated a new international policy based on peace and international co-operation, in respect for the principles of non-intervention, self-determination and the inalienable right of peoples freely to decide their destiny."
27,1972,RUS,The continuation and expansion of the United States intervention in Viet-Nam and other countries of Indochina provoke indignation and condemnation.
27,1972,PRT,"Everything that has been said about violence focuses attention on three themes, which are at the center of all debates and controversies: violence and its legitimate causes; the primacy of the rule of law; and the principle of non-intervention in the internal affairs of States."
27,1972,PRT,"In an intervention of the purest medieval flavor, the representative of the Union of Soviet Socialist Republics spoke of terrorists who subsequently become heroes."
27,1972,PRT,But no rule has been the object of such flagrant discrimination in its application as the principle of non-intervention in the internal affairs of States Members of the United Nations.
27,1972,PRT,The principle of non-intervention in the internal affairs of other States is enshrined in the political Constitution of the Portuguese Republic and has guided our policies in the most diverse situations.
27,1972,PRT,"This last constitutional provision is of the utmost importance and reflects a basic idea expressed by our Prime Minister, Marcello Caetano: ""If any segregationist tendencies sKould manifest themselves locally, they will be inexorably combated by the intervention of the central Government, should this prove necessary."
27,1972,CMR,"The principles of equality among States, respect for national sovereignty and non-intervention in the affairs of other States are little respected throughout the world."
27,1972,CUB,"The Conference demanded the immediate, total and unconditional withdrawal of all North American troops, military personnel and war equipment from Viet-Nam and the cessation of intervention in that country, and called upon the North American Government to take part seriously in the Paris talks and to give a favorable response to the proposals of the Provisional Revolutionary Government of South Viet-Nam and of the Democratic Republic of Viet-Nam."
27,1972,CUB,"It knows perfectly well that if an end is to be put to the conflict, the United States must withdraw from Viet-Nam completely and give, up its dreams of imposing the Thieu administration, the creation of Yankee intervention, on the Viet-Namese."
27,1972,CUB,"Fraternally we greet and support the Chilean people and the Government of Popular Unity which, under the direction of President Salvador Allende, is resolutely addressing itself to the acts of intervention, pressure, intrigue, sabotage, reprisal and threats from North American imperialism, whose latest act was the arbitrary embargo on a shipment of copper decreed by a French court on the shameless insistence of the Yankee monopoly, Braden Kennecott, which itself has for years siphoned off the fruits of the sweat and sacrifice of the Chilean workers."
27,1972,IND,We have consistently held and expressed the view for a long time that force and foreign military intervention cannot bring this problem to an end.
27,1972,YMD,"Conspiracies are being organized outside our borders by imperialist and reactionary agents with the aim of intervention in our domestic affairs, thus posing a threat to the independence and the security of our people."
27,1972,YMD,"The foreign policy of the People's Democratic Republic of Yemen aims at bolstering peace in the Arab world as well as in the whole world, at supporting the quest of peoples for self-determination, and at opposing any intervention in the internal affairs of States."
27,1972,YMD,For we believe that peace is unattainable until the imperialist States desist from their policies of intervention and the use of force designed to subject peoples and nations to their control and to pillage their resources.
